"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","867","36. Обновляем прогресс выполнения заданий для guid не из БД","API_tests","Wed Nov 19 09:16:33 MSK 2025","passed","Wed Nov 19 09:16:34 MSK 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","8529","4. Пользователь может удалить свою статью","UI_tests","Wed Nov 19 09:16:38 MSK 2025","passed","Wed Nov 19 09:16:46 MSK 2025","","ui/tests.spec.js","",""
"","570","5. Запрашиваем todo по id","API_tests","Wed Nov 19 09:16:20 MSK 2025","passed","Wed Nov 19 09:16:20 MSK 2025","GET Challenges","api/tests.spec.js","",""
"","283","8. Запрашиваем список хедеров запроса /todos","API_tests","Wed Nov 19 09:16:22 MSK 2025","passed","Wed Nov 19 09:16:22 MSK 2025","HEAD Challenges","api/tests.spec.js","",""
"","580","21. Обновляем todo запросом PUT без поля title, 400","API_tests","Wed Nov 19 09:16:28 MSK 2025","passed","Wed Nov 19 09:16:29 MSK 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","296","26. Проверяем, что список todos может возвращаться в JSON-формате","API_tests","Wed Nov 19 09:16:31 MSK 2025","passed","Wed Nov 19 09:16:31 MSK 2025","Accept Challenges","api/tests.spec.js","",""
"","582","17. Обновляем существующий todo запросом POST","API_tests","Wed Nov 19 09:16:26 MSK 2025","passed","Wed Nov 19 09:16:26 MSK 2025","Update Challenges with POST","api/tests.spec.js","",""
"","7546","6. Пользователь может добавить свою статью в Избранное","UI_tests","Wed Nov 19 09:16:53 MSK 2025","passed","Wed Nov 19 09:17:00 MSK 2025","","ui/tests.spec.js","",""
"","295","13. Создаем новое todo с максимально возможными title и description","API_tests","Wed Nov 19 09:16:24 MSK 2025","passed","Wed Nov 19 09:16:24 MSK 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","6580","5. Пользователь может изменить свои личные данные","UI_tests","Wed Nov 19 09:16:46 MSK 2025","passed","Wed Nov 19 09:16:53 MSK 2025","","ui/tests.spec.js","",""
"","578","18. Проверяем, что нельзя обновить несуществующий todo запросом POST","API_tests","Wed Nov 19 09:16:26 MSK 2025","passed","Wed Nov 19 09:16:27 MSK 2025","Update Challenges with POST","api/tests.spec.js","",""
"","291","41. Пытаемся использовать недопустимый метод DELETE для /heartbeat","API_tests","Wed Nov 19 09:16:36 MSK 2025","passed","Wed Nov 19 09:16:36 MSK 2025","Status Code Challenges","api/tests.spec.js","",""
"","289","3. Запрашиваем список todos","API_tests","Wed Nov 19 09:16:19 MSK 2025","passed","Wed Nov 19 09:16:19 MSK 2025","GET Challenges","api/tests.spec.js","",""
"","293","11. Создаем новое todo cо слишком длинным title, 400","API_tests","Wed Nov 19 09:16:24 MSK 2025","passed","Wed Nov 19 09:16:24 MSK 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","290","24. Проверяем варианты типов запросов /todos","API_tests","Wed Nov 19 09:16:30 MSK 2025","passed","Wed Nov 19 09:16:30 MSK 2025","OPTIONS Challenges","api/tests.spec.js","",""
"","287","45. Пытаемся использовать недопустимый метод DELETE в хедерах метода POST /heartbeat","API_tests","Wed Nov 19 09:16:37 MSK 2025","passed","Wed Nov 19 09:16:37 MSK 2025","HTTP Method Override Challenges","api/tests.spec.js","",""
"","1159","38. Обновляем список todo по guid","API_tests","Wed Nov 19 09:16:35 MSK 2025","passed","Wed Nov 19 09:16:36 MSK 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","307","25. Проверяем, что список todos может возвращаться в XML-формате","API_tests","Wed Nov 19 09:16:30 MSK 2025","passed","Wed Nov 19 09:16:31 MSK 2025","Accept Challenges","api/tests.spec.js","",""
"","870","23. Удаляем todo по id","API_tests","Wed Nov 19 09:16:29 MSK 2025","passed","Wed Nov 19 09:16:30 MSK 2025","DELETE Challenges","api/tests.spec.js","",""
"","289","28. Проверяем, что список todos при наличии в хедере обоих форматов JSON и XML возвращается в XML","API_tests","Wed Nov 19 09:16:31 MSK 2025","passed","Wed Nov 19 09:16:32 MSK 2025","Accept Challenges","api/tests.spec.js","",""
"","581","16. Обновляем несуществующий todo запросом PUT, 400","API_tests","Wed Nov 19 09:16:25 MSK 2025","passed","Wed Nov 19 09:16:26 MSK 2025","Creation Challenges with PUT","api/tests.spec.js","",""
"","302","48. Пытаемся получить authtoken с неверными кредами через POST /secret/token","API_tests","Wed Nov 19 09:16:38 MSK 2025","passed","Wed Nov 19 09:16:38 MSK 2025","Authentication Challenges","api/tests.spec.js","",""
"","290","42. Пытаемся использовать недопустимый метод PATCH для /heartbeat","API_tests","Wed Nov 19 09:16:36 MSK 2025","passed","Wed Nov 19 09:16:37 MSK 2025","Status Code Challenges","api/tests.spec.js","",""
"","295","34. Возвращаем прогресс выполнения заданий по guid","API_tests","Wed Nov 19 09:16:32 MSK 2025","passed","Wed Nov 19 09:16:32 MSK 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","579","37. Возвращаем список todo по guid","API_tests","Wed Nov 19 09:16:34 MSK 2025","passed","Wed Nov 19 09:16:35 MSK 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","283","4. Получаем ошибку, если эндпоинт todo в ед.ч, 404","API_tests","Wed Nov 19 09:16:19 MSK 2025","passed","Wed Nov 19 09:16:20 MSK 2025","GET Challenges","api/tests.spec.js","",""
"","579","19. Обновляем todo запросом PUT","API_tests","Wed Nov 19 09:16:27 MSK 2025","passed","Wed Nov 19 09:16:27 MSK 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","287","51. Пытаемся получить notes без authtoken через GET /secret/note","API_tests","Wed Nov 19 09:16:39 MSK 2025","passed","Wed Nov 19 09:16:39 MSK 2025","Authorization Challenges","api/tests.spec.js","",""
"","7849","1. Пользователь может зарегистрироваться","UI_tests","Wed Nov 19 09:16:17 MSK 2025","passed","Wed Nov 19 09:16:25 MSK 2025","","ui/tests.spec.js","",""
"","290","10. Создаем новое todo c невалидным doneStatus, 400","API_tests","Wed Nov 19 09:16:23 MSK 2025","passed","Wed Nov 19 09:16:24 MSK 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","576","20. Обновляем title существующего todo запросом PUT","API_tests","Wed Nov 19 09:16:27 MSK 2025","passed","Wed Nov 19 09:16:28 MSK 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","305","15. Создаем новое todo c несуществующим полем, 400","API_tests","Wed Nov 19 09:16:25 MSK 2025","passed","Wed Nov 19 09:16:25 MSK 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","5950","2. Авторизованный пользователь может добавить статью","UI_tests","Wed Nov 19 09:16:25 MSK 2025","passed","Wed Nov 19 09:16:31 MSK 2025","","ui/tests.spec.js","",""
"","586","2. Запрашиваем список challenges","API_tests","Wed Nov 19 09:16:17 MSK 2025","passed","Wed Nov 19 09:16:17 MSK 2025","First Real Challenge","api/tests.spec.js","",""
"","288","44. Получаем статус соединения методом GET /heartbeat","API_tests","Wed Nov 19 09:16:37 MSK 2025","passed","Wed Nov 19 09:16:37 MSK 2025","Status Code Challenges","api/tests.spec.js","",""
"","872","7. Запрашиваем список todos с фильтром","API_tests","Wed Nov 19 09:16:21 MSK 2025","passed","Wed Nov 19 09:16:22 MSK 2025","GET Challenges","api/tests.spec.js","",""
"","287","30. Проверяем, что возвращается ошибка 406 при невалидном значении Accept","API_tests","Wed Nov 19 09:16:32 MSK 2025","passed","Wed Nov 19 09:16:32 MSK 2025","Accept Challenges","api/tests.spec.js","",""
"","288","46. Пытаемся использовать недопустимый метод PATCH в хедерах метода POST /heartbeat","API_tests","Wed Nov 19 09:16:37 MSK 2025","passed","Wed Nov 19 09:16:38 MSK 2025","HTTP Method Override Challenges","api/tests.spec.js","",""
"","288","27. Проверяем, что список todos возвращается по умолчанию в JSON-формате","API_tests","Wed Nov 19 09:16:31 MSK 2025","passed","Wed Nov 19 09:16:31 MSK 2025","Accept Challenges","api/tests.spec.js","",""
"","290","50. Пытаемся получить notes с неверным authtoken через GET /secret/note","API_tests","Wed Nov 19 09:16:39 MSK 2025","passed","Wed Nov 19 09:16:39 MSK 2025","Authorization Challenges","api/tests.spec.js","",""
"","297","12. Создаем новое todo cо слишком длинным description, 400","API_tests","Wed Nov 19 09:16:24 MSK 2025","passed","Wed Nov 19 09:16:24 MSK 2025","Creation Challenges with POST","api/tests.spec.js","",""
