"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","6. Запрашиваем todo по несуществующему id, 404","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","GET Challenges","api/tests.spec.js","",""
"","33","49. Пытаемся получить authtoken с корректными кредами через POST /secret/token","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Authentication Challenges","api/tests.spec.js","",""
"","32","45. Пытаемся использовать недопустимый метод DELETE в хедерах метода POST /heartbeat","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","HTTP Method Override Challenges","api/tests.spec.js","",""
"","34","27. Проверяем, что список todos возвращается по умолчанию в JSON-формате","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","67","18. Проверяем, что нельзя обновить несуществующий todo запросом POST","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Update Challenges with POST","api/tests.spec.js","",""
"","34","44. Получаем статус соединения методом GET /heartbeat","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Status Code Challenges","api/tests.spec.js","",""
"","4805","3. Пользователь может редактировать свою статью","UI_tests","Wed Nov 19 13:20:45 UTC 2025","passed","Wed Nov 19 13:20:49 UTC 2025","","ui/tests.spec.js","",""
"","67","20. Обновляем title существующего todo запросом PUT","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","33","48. Пытаемся получить authtoken с неверными кредами через POST /secret/token","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Authentication Challenges","api/tests.spec.js","",""
"","32","43. Пытаемся использовать недопустимый метод TRACE для /heartbeat","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Status Code Challenges","api/tests.spec.js","",""
"","35","24. Проверяем варианты типов запросов /todos","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","OPTIONS Challenges","api/tests.spec.js","",""
"","38","8. Запрашиваем список хедеров запроса /todos","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","HEAD Challenges","api/tests.spec.js","",""
"","34","25. Проверяем, что список todos может возвращаться в XML-формате","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","34","51. Пытаемся получить notes без authtoken через GET /secret/note","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Authorization Challenges","api/tests.spec.js","",""
"","36","13. Создаем новое todo с максимально возможными title и description","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","43","3. Запрашиваем список todos","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","GET Challenges","api/tests.spec.js","",""
"","98","23. Удаляем todo по id","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","DELETE Challenges","api/tests.spec.js","",""
"","36","15. Создаем новое todo c несуществующим полем, 400","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","3965","5. Пользователь может изменить свои личные данные","UI_tests","Wed Nov 19 13:20:56 UTC 2025","passed","Wed Nov 19 13:21:00 UTC 2025","","ui/tests.spec.js","",""
"","35","26. Проверяем, что список todos может возвращаться в JSON-формате","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","35","34. Возвращаем прогресс выполнения заданий по guid","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","3898","2. Авторизованный пользователь может добавить статью","UI_tests","Wed Nov 19 13:20:41 UTC 2025","passed","Wed Nov 19 13:20:45 UTC 2025","","ui/tests.spec.js","",""
"","32","47. Пытаемся использовать недопустимый метод TRACE в хедерах метода POST /heartbeat","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","HTTP Method Override Challenges","api/tests.spec.js","",""
"","99","35. Обновляем прогресс выполнения заданий по guid","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","109","7. Запрашиваем список todos с фильтром","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","GET Challenges","api/tests.spec.js","",""
"","40","14. Создаем новое todo cо слишком объемным payload в поле description, 413","API_tests","Wed Nov 19 13:20:33 UTC 2025","passed","Wed Nov 19 13:20:33 UTC 2025","Creation Challenges with POST","api/tests.spec.js","",""
"","38","29. Проверяем, что список todos возвращается без хедера Accept","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","75","2. Запрашиваем список challenges","API_tests","Wed Nov 19 13:20:32 UTC 2025","passed","Wed Nov 19 13:20:32 UTC 2025","First Real Challenge","api/tests.spec.js","",""
"","35","28. Проверяем, что список todos при наличии в хедере обоих форматов JSON и XML возвращается в XML","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","66","22. Обновляем todoId запросом PUT, 400","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Update Challenges with PUT","api/tests.spec.js","",""
"","131","38. Обновляем список todo по guid","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
"","34","30. Проверяем, что возвращается ошибка 406 при невалидном значении Accept","API_tests","Wed Nov 19 13:20:34 UTC 2025","passed","Wed Nov 19 13:20:34 UTC 2025","Accept Challenges","api/tests.spec.js","",""
"","3831","1. Пользователь может зарегистрироваться","UI_tests","Wed Nov 19 13:20:36 UTC 2025","passed","Wed Nov 19 13:20:40 UTC 2025","","ui/tests.spec.js","",""
"","67","37. Возвращаем список todo по guid","API_tests","Wed Nov 19 13:20:35 UTC 2025","passed","Wed Nov 19 13:20:35 UTC 2025","Fancy a break? Restore your session","api/tests.spec.js","",""
